"Question Number","Question Text","Response_Scale","Response_Options","Card_Number","Variable_Name"
"Q61","Mennyire foglalkoztatják Önt a következő emberek és csoportok életkörülményei?","igen nagyon, nagyon, bizonyos fokig, nem olyan nagyon, egyáltalán nem","betegek és fogyatékosok","","v237"
"Q62","Számos dolog kívánatos, azonban közül nem mindegyik nélkülözhetetlen a demokrácia működése szempontjából. Kérem a következő dolgokról mondja meg, hogy mennyire tartja azokat a demokrácia nélkülözhetetlen jellemzőjének. Kérem, használja ezt a skálát, ahol az 1-es azt jelenti, hogy az adott tényező egyáltalán nem fontos jellemzője a demokráciának, és 10-es pedig azt jelenti, hogy nélkülözhetetlen jellemzője a demokráciának.","Egyáltalán nem fontos, Nagyon fontos","A kormányzat megadóztatja a gazdagokat, és támogatja a szegényeket","","v238"
"Q62","Számos dolog kívánatos, azonban közül nem mindegyik nélkülözhetetlen a demokrácia működése szempontjából. Kérem a következő dolgokról mondja meg, hogy mennyire tartja azokat a demokrácia nélkülözhetetlen jellemzőjének. Kérem, használja ezt a skálát, ahol az 1-es azt jelenti, hogy az adott tényező egyáltalán nem fontos jellemzője a demokráciának, és 10-es pedig azt jelenti, hogy nélkülözhetetlen jellemzője a demokráciának.","Egyáltalán nem fontos, Nagyon fontos","A vallási képviselőknek döntő szavuk van a törvények értelmezésénél","","v239"
"Q62","Számos dolog kívánatos, azonban közül nem mindegyik nélkülözhetetlen a demokrácia működése szempontjából. Kérem a következő dolgokról mondja meg, hogy mennyire tartja azokat a demokrácia nélkülözhetetlen jellemzőjének. Kérem, használja ezt a skálát, ahol az 1-es azt jelenti, hogy az adott tényező egyáltalán nem fontos jellemzője a demokráciának, és 10-es pedig azt jelenti, hogy nélkülözhetetlen jellemzője a demokráciának.","Egyáltalán nem fontos, Nagyon fontos","Az emberek szabad választásokon választják meg vezetőiket","","v240"
"Q62","Számos dolog kívánatos, azonban közül nem mindegyik nélkülözhetetlen a demokrácia működése szempontjából. Kérem a következő dolgokról mondja meg, hogy mennyire tartja azokat a demokrácia nélkülözhetetlen jellemzőjének. Kérem, használja ezt a skálát, ahol az 1-es azt jelenti, hogy az adott tényező egyáltalán nem fontos jellemzője a demokráciának, és 10-es pedig azt jelenti, hogy nélkülözhetetlen jellemzője a demokráciának.","Egyáltalán nem fontos, Nagyon fontos","A munkanélküliek állami segélyben részesülnek","","v241"
"Q62","Számos dolog kívánatos, azonban közül nem mindegyik nélkülözhetetlen a demokrácia működése szempontjából. Kérem a következő dolgokról mondja meg, hogy mennyire tartja azokat a demokrácia nélkülözhetetlen jellemzőjének. Kérem, használja ezt a skálát, ahol az 1-es azt jelenti, hogy az adott tényező egyáltalán nem fontos jellemzője a demokráciának, és 10-es pedig azt jelenti, hogy nélkülözhetetlen jellemzője a demokráciának.","Egyáltalán nem fontos, Nagyon fontos","Ha a kormány alkalmatlan ellátni a feladatát, a hadsereg veszi át a hatalmat","","v242"
"Q62","Számos dolog kívánatos, azonban közül nem mindegyik nélkülözhetetlen a demokrácia működése szempontjából. Kérem a következő dolgokról mondja meg, hogy mennyire tartja azokat a demokrácia nélkülözhetetlen jellemzőjének. Kérem, használja ezt a skálát, ahol az 1-es azt jelenti, hogy az adott tényező egyáltalán nem fontos jellemzője a demokráciának, és 10-es pedig azt jelenti, hogy nélkülözhetetlen jellemzője a demokráciának.","Egyáltalán nem fontos, Nagyon fontos","A polgári jogok védelmezik az embereket az állam elnyomó hatalmával szemben","","v243"
"Q62","Számos dolog kívánatos, azonban közül nem mindegyik nélkülözhetetlen a demokrácia működése szempontjából. Kérem a következő dolgokról mondja meg, hogy mennyire tartja azokat a demokrácia nélkülözhetetlen jellemzőjének. Kérem, használja ezt a skálát, ahol az 1-es azt jelenti, hogy az adott tényező egyáltalán nem fontos jellemzője a demokráciának, és 10-es pedig azt jelenti, hogy nélkülözhetetlen jellemzője a demokráciának.","Egyáltalán nem fontos, Nagyon fontos","Az állam az emberek jövedelmét egyenlővé teszi","","v244"
"Q62","Számos dolog kívánatos, azonban közül nem mindegyik nélkülözhetetlen a demokrácia működése szempontjából. Kérem a következő dolgokról mondja meg, hogy mennyire tartja azokat a demokrácia nélkülözhetetlen jellemzőjének. Kérem, használja ezt a skálát, ahol az 1-es azt jelenti, hogy az adott tényező egyáltalán nem fontos jellemzője a demokráciának, és 10-es pedig azt jelenti, hogy nélkülözhetetlen jellemzője a demokráciának.","Egyáltalán nem fontos, Nagyon fontos","Az emberek engedelmeskednek vezetőiknek","","v245"
"Q62","Számos dolog kívánatos, azonban közül nem mindegyik nélkülözhetetlen a demokrácia működése szempontjából. Kérem a következő dolgokról mondja meg, hogy mennyire tartja azokat a demokrácia nélkülözhetetlen jellemzőjének. Kérem, használja ezt a skálát, ahol az 1-es azt jelenti, hogy az adott tényező egyáltalán nem fontos jellemzője a demokráciának, és 10-es pedig azt jelenti, hogy nélkülözhetetlen jellemzője a demokráciának.","Egyáltalán nem fontos, Nagyon fontos","A nőknek ugyanolyan jogaik vannak, mint a férfiaknak","","v246"
"Q63","Neme","1 - férfi, 2 - nő, 8 - Nem tudja, 9 - Nincs válasz","","v225"
"Q64","Melyik évben született Ön?","........, 8888 - Nem tudja, 9999 - Nincs válasz","","v226"
"Q65","Magyarországon született?","1 - igen, 2 - nem, 8 - Nem tudja, 9 - Nincs válasz","","v227"
"Q66","Melyik országban született Ön?","Írja be: ..................................................................","","v228a"
"Q67","Meg tudná mondani, melyik évben jött először Magyarországra, hogy itt éljen?","Írja be az évet: ..................................................................","","v229"
"Q68","Az édesapja Magyarországon született?","1 - igen, 2 - nem, 8 - Nem tudja, 9 - Nincs válasz","","v230"
"Q69","Melyik országban született az édesapja?","Írja be:...........................................................................","","v231a"
"Q70","Az édesanyja Magyarországon született?","1 - igen, 2 - nem, 8 - Nem tudja, 9 - Nincs válasz","","v232"
"Q71","Melyik országban született az édesanyja?","Írja be: ...........................................................................","","v233a"
"Q72","Mi az Ön jelenlegi hivatalos családi állapota?","1 - házas, 2 - regisztrált partnerkapcsolat, 3 - özvegy, 4 - elvált, 5 - különélő, 6 - hajadon, nőtlen, 8 - Nem tudja, 9 - Nincs válasz","","v234"
"Q73","Együtt élt Ön a partnerével, mielőtt összeházasodtak vagy regisztráltatták a kapcsolatukat?","1 - igen, 2 - nem, 8 - Nem tudja, 9 - Nincs válasz","","v235"
"Q74","Van-e társa, akivel együtt él?","1 - igen, 2 - nem, 8 - Nem tudja, 9 - Nincs válasz","","v236"
"Q75","Van-e állandó párkapcsolata?","1 - igen, 2 - nem, 8 - Nem tudja, 9 - Nincs válasz","","v237"
"Q76","Ön együtt él a szüleivel vagy a párja szüleivel?","Nem, Igen, a saját szüleimmel, Igen, a párom szüleivel, Igen, a saját és a párom szüleivel is, 8 - Nem tudja, 9 - Nincs válasz","","v238"
"Q77","Hány gyermeke van Önnek? Kérem, mondja meg, hányan élnek közülük Önnel egy háztartásban, és hányan élnek máshol:","A háztartásban élő gyermekek száma: ..................................................................","","v239a"
"Q77","Hány gyermeke van Önnek? Kérem, mondja meg, hányan élnek közülük Önnel egy háztartásban, és hányan élnek máshol:","A háztartáson kívül élő gyermekek száma: ..................................................................","","v239b"
"Q78","Önmagát és a gyerekeket is beleszámolva hány ember él itt, mint a háztartás tagja","Írja be: ..............................","","v240"
"Q79","És hány éves a háztartása legfiatalabb tagja?","Írja be: ..................................................................","","v241"
"Q80","Mi az Ön jelenlegi nappali iskolai tanulmányainak befejezésének éve?","Írja be az életkort: ..................................................................","","v242"
