```csv
"Question Number","Question Text","Response_Scale","Response_Options","Card_Number","Variable_Name"
"Q49","Melyik párt vonzza Önt a legjobban?","1 - Szerb Haladó Párt (SNS), 2 - Demokratikus Párt (DS), 3 - Mozgalom a szabad polgárokért (PSGS), 4 - Nemzeti Párt (NS), 5 - Szerb Demokratikus Párt (DSS), 6 - Szerb Radikális Párt (SRS), 7 - Szociáldemokrata Párt (SDS), 8 - Dveri, 9 - Elég volt (DJB), 10 - Nyugdíjasok pártja (PUPS), 11 - Vajdasági Szövetség (SVM), 12 - Liga a vajdasági szociáldemokratákért (LSV), 13 - A demokrácia pártja (PDD), 14 - Romák pártja (RP), 15 - Stranka demokratske akcije (SDA), 16 - Szociáldemokrata Párt (SDPS), 17 - Demokrata Szövetség a Vajdaság Hrvatjaiért (DSHV), 31 - Egyéb (írja be):","","49","v174"
"Q49a","Van még egy másik párt, ami közel áll Önhoz?","1 - Szerb Haladó Párt (SNS), 2 - Demokratikus Párt (DS), 3 - Mozgalom a szabad polgárokért (PSGS), 4 - Nemzeti Párt (NS), 5 - Szerb Demokratikus Párt (DSS), 6 - Szerb Radikális Párt (SRS), 7 - Szociáldemokrata Párt (SDS), 8 - Dveri, 9 - Elég volt (DJB), 10 - Nyugdíjasok pártja (PUPS), 11 - Vajdasági Szövetség (SVM), 12 - Liga a vajdasági szociáldemokratákért (LSV), 13 - A demokrácia pártja (PDD), 14 - Romák pártja (RP), 15 - Stranka demokratske akcije (SDA), 16 - Szociáldemokrata Párt (SDPS), 17 - Demokrata Szövetség a Vajdaság Hrvatjaiért (DSHV), 31 - Egyéb (írja be):","","49","v175"
"Q50","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon gyakran, 2 - gyakran, 3 - ritkán, 4 - nagyon ritkán, 8 - Nem tudom, 9 - Nem válaszolt","Szavazatok őszinte megszámolása","50","v176"
"Q50","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon gyakran, 2 - gyakran, 3 - ritkán, 4 - nagyon ritkán, 8 - Nem tudom, 9 - Nem válaszolt","Az ellenzéki jelölteket megakadályozzák a választásokon való indulásban.","50","v177"
"Q50","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon gyakran, 2 - gyakran, 3 - ritkán, 4 - nagyon ritkán, 8 - Nem tudom, 9 - Nem válaszolt","A TV hírek pártolják a kormányzó pártot.","50","v178"
"Q50","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon gyakran, 2 - gyakran, 3 - ritkán, 4 - nagyon ritkán, 8 - Nem tudom, 9 - Nem válaszolt","Szavazatokat vesztegetnek.","50","v179"
"Q50","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon gyakran, 2 - gyakran, 3 - ritkán, 4 - nagyon ritkán, 8 - Nem tudom, 9 - Nem válaszolt","Az újságírók őszintén számolnak be a választásokról.","50","v180"
"Q50","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon gyakran, 2 - gyakran, 3 - ritkán, 4 - nagyon ritkán, 8 - Nem tudom, 9 - Nem válaszolt","A választási tisztviselők becsületesek.","50","v181"
"Q50","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon gyakran, 2 - gyakran, 3 - ritkán, 4 - nagyon ritkán, 8 - Nem tudom, 9 - Nem válaszolt","A gazdagok megveszik a választásokat.","50","v182"
"Q50","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon gyakran, 2 - gyakran, 3 - ritkán, 4 - nagyon ritkán, 8 - Nem tudom, 9 - Nem válaszolt","Szavazókat fenyegetnek a választási helyszíneken.","50","v183"
"Q51","Mennyire érdekel a politika?","1 - nagyon érdekel, 2 - eléggé érdekel, 3 - nem túl érdekel, 4 - egyáltalán nem érdekel, 8 - Nem tudom, 9 - Nem válaszolt","","51","v184"
"Q52","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon jó, 2 - eléggé jó, 3 - sem jó, sem nem jó, 4 - nem túl jó, 5 - nagyon rossz, 8 - Nem tudom, 9 - Nem válaszolt","A bevándorlók pozitívan befolyásolják az ország fejlődését.","52","v185"
"Q52","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon jó, 2 - eléggé jó, 3 - sem jó, sem nem jó, 4 - nem túl jó, 5 - nagyon rossz, 8 - Nem tudom, 9 - Nem válaszolt","","52","v186"
"Q52","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon jó, 2 - eléggé jó, 3 - sem jó, sem nem jó, 4 - nem túl jó, 5 - nagyon rossz, 8 - Nem tudom, 9 - Nem válaszolt","","52","v187"
"Q52","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon jó, 2 - eléggé jó, 3 - sem jó, sem nem jó, 4 - nem túl jó, 5 - nagyon rossz, 8 - Nem tudom, 9 - Nem válaszolt","","52","v188"
"Q53","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 4 - egyáltalán nem fontos, 8 - Nem tudom, 9 - Nem válaszolt","Születni Szerbiában","53","v189"
"Q53","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 4 - egyáltalán nem fontos, 8 - Nem tudom, 9 - Nem válaszolt","Tiszteletben tartani Szerbia politikai intézményeit és törvényeit","53","v190"
"Q53","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 4 - egyáltalán nem fontos, 8 - Nem tudom, 9 - Nem válaszolt","Szerb származású lenni","53","v191"
"Q53","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 4 - egyáltalán nem fontos, 8 - Nem tudom, 9 - Nem válaszolt","Szerb nyelvet beszélni","53","v192"
"Q53","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 4 - egyáltalán nem fontos, 8 - Nem tudom, 9 - Nem válaszolt","Megosztani a szerb kultúrát","53","v193"
"Q54","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 4 - egyáltalán nem fontos, 8 - Nem tudom, 9 - Nem válaszolt","Európai állampolgárnak lenni","54","v194"
"Q54","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 4 - egyáltalán nem fontos, 8 - Nem tudom, 9 - Nem válaszolt","Európai származású lenni","54","v195"
"Q54","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 4 - egyáltalán nem fontos, 8 - Nem tudom, 9 - Nem válaszolt","Keresztény lenni","54","v196"
"Q54","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 4 - egyáltalán nem fontos, 8 - Nem tudom, 9 - Nem válaszolt","Megosztani az európai kultúrát","54","v197"
"Q55","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - tovább kell terjeszteni, 2 - már túl sokat terjesztett, 8 - Nem tudom, 9 - Nem válaszolt","","55","v198"
"QPBS","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy mértékben, 2 - nagy mértékben, 3 - mérsékelt mértékben, 4 - egyáltalán nem, 9 - Nem tudom","Európai Unió","QPBS",""
"QPBS","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy mértékben, 2 - nagy mértékben, 3 - mérsékelt mértékben, 4 - egyáltalán nem, 9 - Nem tudom","USA","QPBS",""
"QPBS","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy mértékben, 2 - nagy mértékben, 3 - mérsékelt mértékben, 4 - egyáltalán nem, 9 - Nem tudom","Oroszország","QPBS",""
"Q56","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt","Adóztassam a gazdagokat, hogy megakadályozzam a környezetszennyezést.","56","v199"
"Q56","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt","Túl nehéz valami tenni a környezetért.","56","v200"
"Q56","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt","Sok állítás a környezeti fenyegetésekről túlzó.","56","v201"
"Q57","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - A környezet védelme legyen a prioritás, még akkor is, ha ez lassabb gazdasági növekedéshez és munkahelyek elvesztéséhez vezet, 2 - A gazdasági növekedés és a munkahelyteremtés legyen a fő prioritás, még akkor is, ha a környezet szenved, 8 - Nem tudom, 9 - Nem válaszolt","","57","v204"
"Q58","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - határozottan kell, 2 - valószínűleg kell, 3 - nem kell, 4 - határozottan nem kell, 8 - Nem tudom, 9 - Nem válaszolt","Videómegfigyelést kell végezni a nyilvános helyeken.","58","v205"
"Q58","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - határozottan kell, 2 - valószínűleg kell, 3 - nem kell, 4 - határozottan nem kell, 8 - Nem tudom, 9 - Nem válaszolt","Az államnak minden személyről adatokat kell gyűjtenie az országban, még a tudta nélkül is.","58","v206"
"Q58","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - határozottan kell, 2 - valószínűleg kell, 3 - nem kell, 4 - határozottan nem kell, 8 - Nem tudom, 9 - Nem válaszolt","Az államnak adatokat kell gyűjtenie minden személyről az országban.","58","v207"
"Q59","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - minden nap, 2 - hetente többször, 3 - hetente egyszer, 4 - ritkábban, 5 - soha, 8 - Nem tudom, 9 - Nem válaszolt","Televízió","59","v208"
"Q59","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - minden nap, 2 - hetente többször, 3 - hetente egyszer, 4 - ritkábban, 5 - soha, 8 - Nem tudom, 9 - Nem válaszolt","Rádió","59","v209"
"Q59","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - minden nap, 2 - hetente többször, 3 - hetente egyszer, 4 - ritkábban, 5 - soha, 8 - Nem tudom, 9 - Nem válaszolt","Napi újságok","59","v210"
"Q59","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - minden nap, 2 - hetente többször, 3 - hetente egyszer, 4 - ritkábban, 5 - soha, 8 - Nem tudom, 9 - Nem válaszolt","Társadalmi hálózatok","59","v211"
"Q60","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon aggódok, 2 - eléggé aggódok, 3 - mérsékelt mértékben aggódok, 4 - nem túl aggódok, 5 - egyáltalán nem aggódok, 8 - Nem tudom, 9 - Nem válaszolt","Az Ön szomszédságában élők","60","v212"
"Q60","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon aggódok, 2 - eléggé aggódok, 3 - mérsékelt mértékben aggódok, 4 - nem túl aggódok, 5 - egyáltalán nem aggódok, 8 - Nem tudom, 9 - Nem válaszolt","Az Ön megyéjében élők","60","v213"
"Q60","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon aggódok, 2 - eléggé aggódok, 3 - mérsékelt mértékben aggódok, 4 - nem túl aggódok, 5 - egyáltalán nem aggódok, 8 - Nem tudom, 9 - Nem válaszolt","Az Ön nemzetéhez tartozók","60","v214"
"Q60","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon aggódok, 2 - eléggé aggódok, 3 - mérsékelt mértékben aggódok, 4 - nem túl aggódok, 5 - egyáltalán nem aggódok, 8 - Nem tudom, 9 - Nem válaszolt","Európaiak","60","v215"
"Q60","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon aggódok, 2 - eléggé aggódok, 3 - mérsékelt mértékben aggódok, 4 - nem túl aggódok, 5 - egyáltalán nem aggódok, 8 - Nem tudom, 9 - Nem válaszolt","A világ összes lakója","60","v216"
"Q61","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon aggódok, 2 - eléggé aggódok, 3 - mérsékelt mértékben aggódok, 4 - nem túl aggódok, 5 - egyáltalán nem aggódok, 8 - Nem tudom, 9 - Nem válaszolt","Idősebb emberek","61","v217"
"Q61","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon aggódok, 2 - eléggé aggódok, 3 - mérsékelt mértékben aggódok, 4 - nem túl aggódok, 5 - egyáltalán nem aggódok, 8 - Nem tudom, 9 - Nem válaszolt","Munkanélküli emberek","61","v218"
"Q61","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon aggódok, 2 - eléggé aggódok, 3 - mérsékelt mértékben aggódok, 4 - nem túl aggódok, 5 - egyáltalán nem aggódok, 8 - Nem tudom, 9 - Nem válaszolt","Bevándorlók","61","v219"
"Q61","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon aggódok, 2 - eléggé aggódok, 3 - mérsékelt mértékben aggódok, 4 - nem túl aggódok, 5 - egyáltalán nem aggódok, 8 - Nem tudom, 9 - Nem válaszolt","Beteg és fogyatékos emberek","61","v220"
"Q62","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 4 - egyáltalán nem fontos, 8 - Nem tudom, 9 - Nem válaszolt","Az államnak biztosítania kell az alapvető szükségleteket, mint például élelmet, lakhatást, ruházatot, oktatást és egészségügyi ellátást.","62","v221"
"Q62","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 4 - egyáltalán nem fontos, 8 - Nem tudom, 9 - Nem válaszolt","Az embereknek jutalmazniuk kell a teljesítményüket.","62","v222"
"Q62","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 4 - egyáltalán nem fontos, 8 - Nem tudom, 9 - Nem válaszolt","A terrorizmus elleni védekezés.","62","v223"
"Q63","Mi a neme?","1 - férfi, 2 - nő, 8 - Nem tudom, 9 - Nem válaszolt","","63","v225"
"Q64","Kérem mondja meg, hogy melyik évben született?","","","64","v226"
"Q65","Ön szerb állampolgár?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","65","v227"
"Q66","Ön büszke arra, hogy szerb állampolgár?","1 - nagyon büszke, 2 - büszke, 3 - nem túl büszke, 4 - egyáltalán nem büszke, 8 - Nem tudom, 9 - Nem válaszolt","","66","v228a"
"Q67","Melyik évben érkezett először Szerbiába?","","","67","v229"
"Q68","Az Ön apja Szerbiában született?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","68","v230"
"Q69","Melyik országban született az Ön apja?","","","69","v231a"
"Q70","Az Ön anyja Szerbiában született?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","70","v232"
"Q71","Melyik országban született az Ön anyja?","","","71","v233a"
"Q72","Mi a jelenlegi házassági állapota?","1 - házas, 2 - bejegyzett élettársi kapcsolatban, 3 - özvegy, 4 - elvált, 5 - különél, 6 - soha nem házasodott, 8 - Nem tudom, 9 - Nem válaszolt","","72","v234"
"Q73","Élt-e már együtt a partnerével a házasság előtt?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","73","v235"
"Q74","Él-e jelenleg a partnerével?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","74","v236"
"Q75","Van-e tartós kapcsolata?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","75","v237"
"Q76","Él-e a szüleivel vagy a partnere szüleivel?","1 - Nem, 2 - az apáival/anyjával, 3 - a partnere apjával/anyjával, 4 - mindkét szülővel, 8 - Nem tudom, 9 - Nem válaszolt","","76","v238"
"Q77","Hány gyermeke van? Kérem mondja meg, hányan élnek a háztartásában, és hányan máshol.","","","77","v239a"
"Q77","Hány gyermeke van? Kérem mondja meg, hányan élnek a háztartásában, és hányan máshol.","","","77","v239b"
"Q78","Hány állandó tagja van a háztartásának?","","","78","v240"
"Q79","Hány éves a legfiatalabb tagja a háztartásának?","","","79","v241"
"Q80","Melyik évben fejezte be az iskolai tanulmányait, akár iskolában, akár felsőoktatási intézményben? Kérem ne vegye figyelembe a gyakorlati képzéseket.","","","80","v242"
"Q81","Mi a legmagasabb iskolai végzettsége?","1 - iskolai végzettség nélkül (harmadik osztályig), 2 - befejezetlen alapiskola (4-7. osztályig), 3 - befejezett alapiskola (8. osztály), 4 - hároméves középiskola, 5 - négyéves középiskola, 6 - gimnázium, 7 - egyéves, kétszeres szakmai továbbképzés középiskola után, 8 - főiskola, 9 - egyetem, 10 - posztgraduális tanulmányok, szakosodás, 11 - posztgraduális tanulmányok, mesterképzés, 12 - posztgraduális tanulmányok, masterképzés, 13 - doktori fokozat","","81","v243"
"Q82","Jelenleg van-e fizetett munkája? Kérem válassza ki a munkájának státuszát.","1 - fizetett munkavállaló, 2 - részmunkaidős fizetett munkavállaló, 3 - önfoglalkoztató, 4 - katonai szolgálat, 5 - nyugdíjas, 6 - háztartásbeli, 7 - diák/tanuló, 8 - munkanélküli, 9 - munkaképtelen","","82","v244"
"Q83","Ha Önnek jelenleg van fizetett munkája (Q82=1 vagy 2), vagy legutóbb fizetett munkája volt (Q83=1,2), mi volt a munkája?","","","83","v245"
"Q84","Mi a fő munkaköre?","","","84","v246a"
"Q84a","Milyen munkát végez főként a munkájában?","","","84","v246b"
"Q85","Hány alkalmazottja van vagy volt?","1 - egyetlen, 2 - 1-9, 3 - 10-24, 4 - 25 vagy több, 8 - Nem tudom, 9 - Nem válaszolt","","85","v247"
"Q86","Felügyeli-e vagy felügyelt-e más alkalmazottakat?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","86","v248"
"Q86a","Hány embert felügyel vagy felügyelt?","1 - 1-9, 2 - 10-24, 3 - 25 vagy több, 8 - Nem tudom, 9 - Nem válaszolt","","86","v248a"
"Q87","Milyen típusú munkahelyen dolgozik?","1 - állami vagy közintézmény, 2 - magánvállalkozás vagy ipar, 3 - magán szervezet, 8 - Nem tudom, 9 - Nem válaszolt","","87","v249"
"Q88","Az Ön férje/partnere Szerbiában született?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","88","v250"
"Q88a","Melyik országban született az Ön férje/partnere?","","","88","v251a"
"Q89","Mi a legmagasabb iskolai végzettsége az Ön férje/partnere?","1 - iskolai végzettség nélkül (harmadik osztályig), 2 - befejezetlen alapiskola (4-7. osztályig), 3 - befejezett alapiskola (8. osztály), 4 - hároméves középiskola, 5 - négyéves középiskola, 6 - gimnázium, 7 - egyéves, kétszeres szakmai továbbképzés középiskola után, 8 - főiskola, 9 - egyetem, 10 - posztgraduális tanulmányok, szakosodás, 11 - posztgraduális tanulmányok, mesterképzés, 12 - posztgraduális tanulmányok, masterképzés, 13 - doktori fokozat","","89","v252"
"Q90","Jelenleg van-e fizetett munkája az Ön férje/partnere? Kérem válassza ki a munkájának státuszát.","1 - fizetett munkavállaló, 2 - részmunkaidős fizetett munkavállaló, 3 - önfoglalkoztató, 4 - katonai szolgálat, 5 - nyugdíjas, 6 - háztartásbeli, 7 - diák/tanuló, 8 - munkanélküli, 9 - munkaképtelen","","90","v253"
"Q91","Volt-e fizetett munkája legutóbb az Ön férje/partnere?","1 - fizetett munkavállaló, 2 - önfoglalkoztató, 8 - Nem tudom, 9 - Nem válaszolt","","91","v254"
"Q92","Ha az Ön partnerének jelenleg van fizetett munkája (Q90=1-3), mi a munkaköre?","","","92","v255a"
"Q92a","Milyen munkát végez főként a munkájában?","","","92","v255b"
"Q93","Hány alkalmazottja van vagy volt az Ön partnerének?","1 - egyetlen, 2 - 1-9, 3 - 10-24, 4 - 25 vagy több, 8 - Nem tudom, 9 - Nem válaszolt","","93","v256"
"Q94","Felügyeli-e vagy felügyelt-e más alkalmazottakat az Ön partnere?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","94","v257"
"Q95","Hány embert felügyel vagy felügyelt az Ön partnere?","1 - 1-9, 2 - 10-24, 3 - 25 vagy több, 8 - Nem tudom, 9 - Nem válaszolt","","95","v258"
"Q96","Az elmúlt öt évben folyamatosan munkanélküli volt-e legalább három hónapig?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","96","v259"
"Q97","Az elmúlt öt évben kapott-e valaha szociális támogatást?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","97","v260"
"Q98","Kérem mondja meg, hogy a háztartása melyik jövedelmi kategóriába tartozik, ha összevonjuk az összes jövedelmet, adók és járulékok levonása után?","1 - 0-20000, 2 - 20001-29000, 3 - 29001-38000, 4 - 38001-44500, 5 - 44501-51000, 6 - 51001-61000, 7 - 61001-71000, 8 - 71001-87000, 9 - 87001-101000, 10 - 101001 vagy több, 88 - Nem tudom, 99 - Nem válaszolt","","98","v261"
"Q99","Mi a legmagasabb iskolai végzettsége az Ön apjának?","1 - iskolai végzettség nélkül (harmadik osztályig), 2 - befejezetlen alapiskola (4-7. osztályig), 3 - befejezett alapiskola (8. osztály), 4 - hároméves középiskola, 5 - négyéves középiskola, 6 - gimnázium, 7 - egyéves, kétszeres szakmai továbbképzés középiskola után, 8 - főiskola, 9 - egyetem, 10 - posztgraduális tanulmányok, szakosodás, 11 - posztgraduális tanulmányok, mesterképzés, 12 - posztgraduális tanulmányok, masterképzés, 13 - doktori fokozat","","99","v262"
"Q100","Mi a legmagasabb iskolai végzettsége az Ön anyjának?","1 - iskolai végzettség nélkül (harmadik osztályig), 2 - befejezetlen alapiskola (4-7. osztályig), 3 - befejezett alapiskola (8. osztály), 4 - hároméves középiskola, 5 - négyéves középiskola, 6 - gimnázium, 7 - egyéves, kétszeres szakmai továbbképzés középiskola után, 8 - főiskola, 9 - egyetem, 10 - posztgraduális tanulmányok, szakosodás, 11 - posztgraduális tanulmányok, mesterképzés, 12 - posztgraduális tanulmányok, masterképzés, 13 - doktori fokozat","","100","v263"
"Q101","Amikor 14 éves volt, az Ön apja dolgozott, önfoglalkoztatott vagy munkanélküli volt?","1 - dolgozott, 2 - önfoglalkoztatott, 3 - munkanélküli, 8 - Nem tudom, 9 - Nem válaszolt","","101","v264"
"Q102","Amikor 14 éves volt, az Ön anyja dolgozott, önfoglalkoztatott vagy munkanélküli volt?","1 - dolgozott, 2 - önfoglalkoztatott, 3 - munkanélküli, 8 - Nem tudom, 9 - Nem válaszolt","","102","v265"
