```csv
"Question Number","Question Text","Response_Scale","Response_Options","Card_Number","Variable_Name"
"Q46","N(cid:268)kte(cid:284)í lidé mají pocit úpln(cid:268) svobodného rozhodování a kontroly nad svým životem a jiní mají pocit, že sv(cid:292)j život ovlivňovat nemohou, ať d(cid:268)lají, co d(cid:268)lají. Prosím Vás, vyjád(cid:284)ete na následující škále, nakolik podle Vás m(cid:292)žete ovlivňovat sv(cid:292)j život.","1 (V(cid:292)bec ne) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Pln(cid:268)) - 88 (Neví) - 99 (Bez odpovědi)","","45","v155"
"Q47","N(cid:268)kte(cid:284)í lidé mají pocit úpln(cid:268) svobodného rozhodování a kontroly nad svým životem a jiní mají pocit, že sv(cid:292)j život ovlivňovat nemohou, ať d(cid:268)lají, co d(cid:268)lají. Prosím Vás, vyjád(cid:284)ete na následující škále, nakolik podle Vás m(cid:292)žete ovlivňovat sv(cid:292)j život.","1 (V(cid:292)bec ne) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Pln(cid:268)) - 88 (Neví) - 99 (Bez odpovědi)","","45","v156"
"Q48","Do jaké míry se zajímáte o politiku?","1 (Velice se zajímám) - 2 (Trochu se zajímám) - 3 (P(cid:284)íliš se nezajímám) - 4 (Vůbec se nezajímám) - 8 (Neví) - 9 (Neodpovídl/a)","","48","v157"
"Q49","Který z t(cid:268)chto výrok(cid:292) je nejblíže Vašemu p(cid:284)esv(cid:268)dčení?","1 (Existuje B(cid:292)h jako Osoba) - 2 (Existuje cosi jako duch nebo vyšší moc) - 3 (Nevím, co si mám myslet) - 4 (Skutečn(cid:268) si nemyslím, že existuje n(cid:268)jaký druh duchovní, božské nebo vyšší síly) - 8 (Neví) - 9 (Neodpovídl/a)","","49","v158"
"Q50","Když vezmete v úvahu všechny okolnosti, jak jste nyní spokojen(a) se svým životem? Prosím použijte tuto kartu, která Vám má pomoci s odpov(cid:268)dí.","1 (Nespokojen(a)) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Spokojen(a)) - 88 (Neví) - 99 (Bez odpovědi)","","50","v159"
"Q51","Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","A Dobrý plat","51","v160"
"Q51","Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","B Dobrá pracovní doba","51","v161"
"Q51","Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","C P(cid:284)íležitost uplatnit iniciativu","51","v162"
"Q51","Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","D Št(cid:268)drá dovolená (dlouhá)","51","v163"
"Q51","Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","E Práce, ve které můžete n(cid:268)čeho dosáhnout","51","v164"
"Q51","Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","F Zodpov(cid:268)dná práce","51","v165"
"Q52","Souhlasíte nebo nesouhlasíte s následujícím výrokem?","1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi)","Homosexuální páry jsou stejnými dobrými rodiči jako jiné páry","52","v166"
"Q52","Souhlasíte nebo nesouhlasíte s následujícím výrokem?","1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi)","Lidé, kte(cid:284)í nepracují, zleniví.","52","v167"
"Q53","N(cid:268)kte(cid:284)í lidé mají pocit úpln(cid:268) svobodného rozhodování a kontroly nad svým životem a jiní mají pocit, že sv(cid:292)j život ovlivňovat nemohou, ať d(cid:268)lají, co d(cid:268)lají. Prosím Vás, vyjád(cid:284)ete na následující škále, nakolik podle Vás m(cid:292)žete ovlivňovat sv(cid:292)j život.","1 (Velmi důležitý) - 2 (Docela d(cid:268)ležitý) - 3 (Nep(cid:284)íliš d(cid:268)ležitý) - 4 (Zcela nedůležitý) - 8 (Neví) - 9 (Bez odpovědi)","","53","v168"
"Q54","A jak d(cid:292)ležitý je B(cid:292)h ve Vašem život(cid:268)? Prosím použijte tuto kartu: 10 znamená velmi d(cid:268)ležitý a 1 znamená v(cid:292)bec ne d(cid:268)ležitý.","1 (V(cid:292)bec ne d(cid:268)ležitý) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Velmi d(cid:268)ležitý) - 88 (Neví) - 99 (Bez odpovědi)","","54","v169"
"Q55","Když nepočítáte svatby, poh(cid:284)by a k(cid:284)tiny, jak asi často nyní navšt(cid:268)vujete bohoslužby?","1 (Každý den) - 2 (Čast(cid:268)ji než jednou za týden) - 3 (Jednou za týden) - 4 (Alespoň jednou za m(cid:268)síc) - 5 (N(cid:268)kolikrát za rok) - 6 (Mén(cid:268) často) - 7 (Nikdy) - 8 (Neví) - 9 (Neodpovídl/a)","","55","v170"
"Q56","Když nepočítáte svatby, poh(cid:284)by a k(cid:284)tiny, jak asi často jste asi navšt(cid:268)voval/a bohoslužby, když Vám bylo 12 let?","1 (Čast(cid:268)ji než jednou týdn(cid:268)) - 2 (Jednou týdn(cid:268)) - 3 (Jednou za m(cid:268)síc) - 4 (Pouze p(cid:284)i p(cid:284)íležitosti zvláštních církevních svátků) - 5 (Jednou za rok) - 6 (Mén(cid:268) často) - 7 (Nikdy, v podstat(cid:268) nikdy) - 8 (Neví) - 9 (Neodpovídl/a)","","56","v171"
"Q57","Nezávisle na tom, zda chodíte do kostela nebo ne, mohl/a byste (cid:284)íci, že jste…","1 (V(cid:268)(cid:284)ící) - 2 (Nev(cid:268)(cid:284)ící) - 3 (P(cid:284)esv(cid:268)dčený ateista) - 8 (Neví) - 9 (Neodpovídl/a)","","57","v172"
"Q58","V(cid:268)říte, že existuje:","1 (B(cid:292)h) - 2 (Posmrtný život) - 3 (Peklo) - 4 (Nebe) - 8 (Neví) - 9 (Neodpovídl/a)","","58","v173"
"Q58","V(cid:268)říte, že existuje:","1 (B(cid:292)h) - 2 (Posmrtný život) - 3 (Peklo) - 4 (Nebe) - 8 (Neví) - 9 (Neodpovídl/a)","","58","v174"
"Q59","V(cid:268)říte v p(cid:284)evt(cid:268)lování, tedy že máme minulé životy a že se po smrti narodíme znovu na tomto sv(cid:268)t(cid:268)?","1 (Ano) - 2 (Ne) - 8 (Neví) - 9 (Neodpovídl/a)","","59","v175"
"Q60","Který z t(cid:268)chto výrok(cid:292) je nejblíže Vašemu p(cid:284)esv(cid:268)dčení?","1 (Existuje B(cid:292)h jako Osoba) - 2 (Existuje cosi jako duch nebo vyšší moc) - 3 (Nevím, co si mám myslet) - 4 (Skutečn(cid:268) si nemyslím, že existuje n(cid:268)jaký druh duchovní, božské nebo vyšší síly) - 8 (Neví) - 9 (Neodpovídl/a)","","60","v176"
"Q61","A jak d(cid:292)ležitý je B(cid:292)h ve Vašem život(cid:268)? Prosím použijte tuto kartu: 10 znamená velmi d(cid:268)ležitý a 1 znamená v(cid:292)bec ne d(cid:268)ležitý.","1 (V(cid:292)bec ne d(cid:268)ležitý) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Velmi d(cid:268)ležitý) - 88 (Neví) - 99 (Bez odpovědi)","","61","v177"
"Q62","Když nepočítáte svatby, poh(cid:284)by a k(cid:284)tiny, jak asi často nyní navšt(cid:268)vujete bohoslužby?","1 (Každý den) - 2 (Čast(cid:268)ji než jednou za týden) - 3 (Jednou za týden) - 4 (Alespoň jednou za m(cid:268)síc) - 5 (N(cid:268)kolikrát za rok) - 6 (Mén(cid:268) často) - 7 (Nikdy) - 8 (Neví) - 9 (Neodpovídl/a)","","62","v178"
"Q63","Do jaké míry se zajímáte o politiku?","1 (Velice se zajímám) - 2 (Trochu se zajímám) - 3 (P(cid:284)íliš se nezajímám) - 4 (Vůbec se nezajímám) - 8 (Neví) - 9 (Neodpovídl/a)","","63","v179"
"Q64","Prosím, řekněte, jak moc je každý z následujících aspektů důležitý ve vašem životě.","1 (Velmi důležitá) - 2 (Docela důležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 4 (Vůbec nedůležitá) - 8 (Nevím, NS) - 9 (Bez odpovědi, SR)","Rodina","64","v180"
"Q65","Prosím, řekněte, jak moc je každý z následujících aspektů důležitý ve vašem životě.","1 (Velmi důležitá) - 2 (Docela důležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 4 (Vůbec nedůležitá) - 8 (Nevím, NS) - 9 (Bez odpovědi, SR)","Přátelé a známí","65","v181"
"Q66","Prosím, řekněte, jak moc je každý z následujících aspektů důležitý ve vašem životě.","1 (Velmi důležitá) - 2 (Docela důležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 4 (Vůbec nedůležitá) - 8 (Nevím, NS) - 9 (Bez odpovědi, SR)","Politika","66","v182"
"Q67","Prosím, řekněte, jak moc je každý z následujících aspektů důležitý ve vašem životě.","1 (Velmi důležitá) - 2 (Docela důležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 4 (Vůbec nedůležitá) - 8 (Nevím, NS) - 9 (Bez odpovědi, SR)","Náboženství","67","v183"
"Q68","Když vezmete v úvahu všechny okolnosti, jak jste nyní spokojen(a) se svým životem?","1 (Nespokojen(a)) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Spokojen(a)) - 88 (Neví) - 99 (Bez odpovědi)","","68","v184"
"Q69","Zde je seznam v(cid:268)cí, o nichž si n(cid:268)kte(cid:284)í lidé myslí, že jsou nutné pro úsp(cid:268)šné manželství nebo partnerství. Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi d(cid:268)ležitou, spíše d(cid:268)ležitou nebo nep(cid:284)íliš d(cid:268)ležitou.","1 (Velmi d(cid:268)ležitá) - 2 (Docela d(cid:268)ležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 8 (Neví) - 9 (Bez odpovědi)","A V(cid:268)rnost","69","v185"
"Q69","Zde je seznam v(cid:268)cí, o nichž si n(cid:268)kte(cid:284)í lidé myslí, že jsou nutné pro úsp(cid:268)šné manželství nebo partnerství. Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi d(cid:268)ležitou, spíše d(cid:268)ležitou nebo nep(cid:284)íliš d(cid:268)ležitou.","1 (Velmi d(cid:268)ležitá) - 2 (Docela d(cid:268)ležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 8 (Neví) - 9 (Bez odpovědi)","B P(cid:284)im(cid:268)(cid:284)ený p(cid:284)íjem","69","v186"
"Q69","Zde je seznam v(cid:268)cí, o nichž si n(cid:268)kte(cid:284)í lidé myslí, že jsou nutné pro úsp(cid:268)šné manželství nebo partnerství. Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi d(cid:268)ležitou, spíše d(cid:268)ležitou nebo nep(cid:284)íliš d(cid:268)ležitou.","1 (Velmi d(cid:268)ležitá) - 2 (Docela d(cid:268)ležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 8 (Neví) - 9 (Bez odpovědi)","C Dobré bydlení","69","v187"
"Q69","Zde je seznam v(cid:268)cí, o nichž si n(cid:268)kte(cid:284)í lidé myslí, že jsou nutné pro úsp(cid:268)šné manželství nebo partnerství. Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi d(cid:268)ležitou, spíše d(cid:268)ležitou nebo nep(cid:284)íliš d(cid:268)ležitou.","1 (Velmi d(cid:268)ležitá) - 2 (Docela d(cid:268)ležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 8 (Neví) - 9 (Bez odpovědi)","D Sdílení domácích prací","69","v188"
"Q69","Zde je seznam v(cid:268)cí, o nichž si n(cid:268)kte(cid:284)í lidé myslí, že jsou nutné pro úsp(cid:268)šné manželství nebo partnerství. Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi d(cid:268)ležitou, spíše d(cid:268)ležitou nebo nep(cid:284)íliš d(cid:268)ležitou.","1 (Velmi d(cid:268)ležitá) - 2 (Docela d(cid:268)ležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 8 (Neví) - 9 (Bez odpovědi)","E D(cid:268)ti","69","v189"
"Q69","Zde je seznam v(cid:268)cí, o nichž si n(cid:268)kte(cid:284)í lidé myslí, že jsou nutné pro úsp(cid:268)šné manželství nebo partnerství. Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi d(cid:268)ležitou, spíše d(cid:268)ležitou nebo nep(cid:284)íliš d(cid:268)ležitou.","1 (Velmi d(cid:268)ležitá) - 2 (Docela d(cid:268)ležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 8 (Neví) - 9 (Bez odpovědi)","F Mít n(cid:268)jaký čas pro své vlastní p(cid:284)átele a pro své vlastní koníčky/činnosti","69","v190"
"Q70","Souhlasíte nebo nesouhlasíte s následujícím výrokem? Manželství je zastaralá instituce.","1 (Souhlasí) - 2 (Nesouhlasí) - 8 (Neví) - 9 (Neodpovídl/a)","","70","v191"
"Q71","Souhlasíte nebo nesouhlasíte s následujícím výroky?","1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi)","D(cid:268)ti trpí, jestliže jejich matka je zam(cid:268)stnaná.","71","v192"
"Q72","Souhlasíte nebo nesouhlasíte s následujícím výroky?","1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi)","Zam(cid:268)stnání je dobrá v(cid:268)c, po čem však v(cid:268)tšina žen opravdu touží, je domov a d(cid:268)ti.","72","v193"
"Q73","Souhlasíte nebo nesouhlasíte s následujícím výroky?","1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi)","Celkov(cid:268) vzato, rodinný život trpí, jestliže je žena zam(cid:268)stnaná na plný úvazek","73","v194"
"Q74","Souhlasíte nebo nesouhlasíte s následujícím výroky?","1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi)","Úkolem muže je vyd(cid:268)lávat peníze, úkolem ženy je starat se o domácnost a rodinu.","74","v195"
"Q75","Souhlasíte nebo nesouhlasíte s následujícím výroky?","1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi)","Celkov(cid:268) vzato, muži jsou lepšími politickými v(cid:268)dci, než ženy","75","v196"
"Q76","Souhlasíte nebo nesouhlasíte s následujícím výroky?","1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi)","Vysokoškolské vzd(cid:268)lání je d(cid:268)ležit(cid:268)jší pro chlapce spíše než pro dívky","76","v197"
"Q77","Souhlasíte nebo nesouhlasíte s následujícím výroky?","1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi)","Celkov(cid:268) vzato, muži jsou lepšími šéfy firem, než ženy","77","v198"
"Q78","Souhlasíte nebo nesouhlasíte s následujícím výroky?","1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi)","Jeden z mých hlavních životních cíl(cid:292) je, aby na mn(cid:268) rodiče byli hrdí.","78","v199"
"Q79","Do jaké míry se zajímáte o politiku?","1 (Velice se zajímám) - 2 (Trochu se zajímám) - 3 (P(cid:284)íliš se nezajímám) - 4 (Vůbec se nezajímám) - 8 (Neví) - 9 (Neodpovídl/a)","","79","v200"
"Q80","Kdybyste si musel/a vybrat, kterou ze snah na tomto lístku byste označil/a za nejd(cid:268)ležit(cid:268)jší?","","","80","v201"
"Q81","Kdybyste si musel/a vybrat, kterou ze snah na tomto lístku byste označil/a za druhou nejd(cid:268)ležit(cid:268)jší?","","","81","v202"
"Q82","Která z t(cid:268)chto v(cid:268)cí je podle vašeho názoru nejd(cid:268)ležit(cid:268)jší?","","","82","v203"
"Q83","Která z t(cid:268)chto v(cid:268)cí je podle vašeho názoru druhá nejd(cid:268)ležit(cid:268)jší?","","","83","v204"
"Q84","Samoz(cid:284)ejm(cid:268) všichni v(cid:268)(cid:284)íme, že nebude další válka, ale kdyby se to stalo, byl/a byste ochoten/a bojovat za svoji zemi?","1 (Ano) - 2 (Ne) - 8 (Neví) - 9 (Neodpovídl/a)","","84","v205"
"Q85","Zde je seznam dvou zm(cid:268)n v našem zp(cid:292)sobu života, které by se mohly uskutečnit v blízké budoucnosti. Prosím, řekněte mi pro každou z nich, zda ji považujete za dobrou, za špatnou, nebo je Vám to jedno?","1 (Dobrá) - 2 (Špatná) - 3 (Je mi to jedno) - 8 (Neví) - 9 (Bez odpovědi)","Menší d(cid:268)raz na práci v našem život(cid:268)","85","v206"
"Q85","Zde je seznam dvou zm(cid:268)n v našem zp(cid:292)sobu života, které by se mohly uskutečnit v blízké budoucnosti. Prosím, řekněte mi pro každou z nich, zda ji považujete za dobrou, za špatnou, nebo je Vám to jedno?","1 (Dobrá) - 2 (Špatná) - 3 (Je mi to jedno) - 8 (Neví) - 9 (Bez odpovědi)","V(cid:268)tší respekt k autoritám","85","v207"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","A Církev","86","v208"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","B Ozbrojené síly","86","v209"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","C Školství","86","v210"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","D Tisk","86","v211"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","E Odbory","86","v212"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","F Policie","86","v213"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","G Poslanecká sn(cid:268)movna","86","v214"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","H Státní správa, ú(cid:284)ady","86","v215"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","I Systém sociálního zabezpečení","86","v216"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","J Evropská unie","86","v217"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","K Organizace spojených národů (OSN)","86","v218"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","L Systém zdravotní péče","86","v219"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","M Právní systém","86","v220"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","N Velké podniky a společnosti","86","v221"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","O Ekologické organizace","86","v222"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","P Politické strany","86","v223"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","Q Vláda","86","v224"
"Q86","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","R Sociální sít(cid:268)","86","v225"
"Q87","N(cid:268)kte(cid:284)í lidé mají pocit úpln(cid:268) svobodného rozhodování a kontroly nad svým životem a jiní mají pocit, že sv(cid:292)j život ovlivňovat nemohou, ať d(cid:268)lají, co d(cid:268)lají. Prosím Vás, vyjád(cid:284)ete na následující škále, nakolik podle Vás m(cid:292)žete ovlivňovat sv(cid:292)j život.","1 (V(cid:292)bec ne) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Pln(cid:268)) - 88 (Neví) - 99 (Bez odpovědi)","","87","v226"
"Q88","Do jaké míry se zajímáte o politiku?","1 (Velice se zajímám) - 2 (Trochu se zajímám) - 3 (P(cid:284)íliš se nezajímám) - 4 (Vůbec se nezajímám) - 8 (Neví) - 9 (Neodpovídl/a)","","88","v227"
"Q89","Kdybyste si musel/a vybrat, kterou ze snah na tomto lístku byste označil/a za nejd(cid:268)ležit(cid:268)jší?","","","89","v228"
"Q90","Kdybyste si musel/a vybrat, kterou ze snah na tomto lístku byste označil/a za druhou nejd(cid:268)ležit(cid:268)jší?","","","90","v229"
"Q91","Která z t(cid:268)chto v(cid:268)cí je podle vašeho názoru nejd(cid:268)ležit(cid:268)jší?","","","91","v230"
